anatomical_validity_1970,anatomical_validity_1971,anatomical_validity_1972,anatomical_validity_1973,anatomical_validity_1974,dice_score_1970,dice_score_1971,dice_score_1972,dice_score_1973,dice_score_1974,mean_dice_score,mean_anatomical_validity
0.875,0.875,0.8125,0.875,0.8125,0.8942045569419861,0.8228344321250916,0.8856583833694458,0.8626993298530579,0.87755286693573,0.8685899138450622,0.85
0.8947368421052632,0.7894736842105263,0.7894736842105263,0.8421052631578947,0.9473684210526316,0.9718618988990784,0.9616384506225586,0.9694909453392028,0.9633957147598268,0.9708474278450012,0.9674468874931336,0.8526315789473685
0.8947368421052632,0.8421052631578947,0.9473684210526316,0.9473684210526316,0.8947368421052632,0.957364022731781,0.950001299381256,0.9647951126098632,0.9566570520401,0.9508163928985596,0.955926775932312,0.9052631578947368
0.7777777777777778,1.0,1.0,0.8888888888888888,0.8888888888888888,0.965355098247528,0.969175398349762,0.9677947163581848,0.9734967947006226,0.9684917330741882,0.9688627481460571,0.9111111111111111
0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.8547543287277222,0.8424269556999207,0.8586113452911377,0.8535621166229248,0.8517113924026489,0.8522132277488709,0.9111111111111111
0.4117647058823529,0.7647058823529411,0.8823529411764706,0.6470588235294118,0.7647058823529411,0.9708460569381714,0.9708592295646667,0.9708641171455384,0.9724493622779846,0.9730515480041504,0.9716140627861023,0.6941176470588235
0.6470588235294118,0.9411764705882352,0.8823529411764706,0.8823529411764706,0.9411764705882352,0.9388421773910522,0.9535646438598632,0.930762767791748,0.945472538471222,0.947129487991333,0.9431543231010437,0.8588235294117647
0.9,0.9,0.9,0.7,0.9,0.9755030274391174,0.973884344100952,0.973787248134613,0.9771215319633484,0.9752305150032043,0.9751053333282471,0.8600000000000001
1.0,1.0,1.0,1.0,0.9,0.9439264535903932,0.932951807975769,0.9472770690917968,0.9458980560302734,0.9374760985374452,0.9415058970451355,0.9800000000000001
1.0,0.8,1.0,0.9,0.8,0.9788923859596252,0.9764687418937684,0.979895830154419,0.9797127842903136,0.9819815754890442,0.9793902635574341,0.9
0.7,0.8,1.0,1.0,0.9,0.9754990339279176,0.9750494360923768,0.9786359071731568,0.9778332710266112,0.9763539433479308,0.9766743183135986,0.8800000000000001
1.0,1.0,1.0,1.0,1.0,0.9690358638763428,0.9741968512535096,0.9743150472640992,0.9763421416282654,0.9715425372123718,0.9730864882469177,1.0
0.9,0.9,1.0,1.0,1.0,0.9690390825271606,0.9749125242233276,0.973455011844635,0.9752168655395508,0.9731979966163636,0.9731642961502075,0.96
0.9,1.0,0.8,0.9,0.9,0.9660289883613586,0.954675316810608,0.949821710586548,0.9600176215171814,0.9570823907852172,0.9575252056121826,0.9
0.9,0.8,0.9,1.0,1.0,0.954996943473816,0.9582616090774536,0.959974765777588,0.9631685018539428,0.9621646404266356,0.9597132921218872,0.9199999999999999
0.8181818181818182,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9193398952484132,0.9648399353027344,0.9513213634490968,0.9588177800178528,0.9299713969230652,0.9448580741882324,0.890909090909091
0.9090909090909092,0.8181818181818182,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8207067847251892,0.8593443632125854,0.826374888420105,0.8550368547439575,0.8255563378334045,0.8374038457870483,0.890909090909091
0.7,0.9,0.9,0.7,0.9,0.9683637619018556,0.9555201530456544,0.96275532245636,0.9570245742797852,0.96662837266922,0.9620584368705749,0.8200000000000001
0.9,0.9,0.8,0.8,0.8,0.960450291633606,0.959071695804596,0.9608745574951172,0.9551064372062684,0.9629381895065308,0.9596882343292237,0.8400000000000001
0.6,0.9,0.8,0.7,0.8,0.9154233932495116,0.9488396644592284,0.955923855304718,0.9678933024406432,0.9666197896003724,0.9509400010108948,0.76
0.6,0.7,0.9,0.8,0.8,0.9541043639183044,0.9543139934539796,0.9629831314086914,0.962392807006836,0.9604933261871338,0.9588575243949891,0.76
